label,temp_mean,temp_std,temp_min,temp_max,sound_rms_mean,sound_rms_std,sound_rms_max,accel_x_rms,accel_y_rms,accel_z_rms,accel_x_std,accel_y_std,accel_z_std,accel_x_ptp,accel_y_ptp,accel_z_ptp,accel_x_skew,accel_y_skew,accel_z_skew,accel_x_kurt,accel_y_kurt,accel_z_kurt
Normal,30.8,0.0,30.8,30.8,1035.2820132784268,494.02296122172356,1492.929943579411,0.13449207530681254,0.05938171968150917,0.9769160518490487,0.15915672326462785,0.07271758552326482,0.2517938270417551,0.285889,0.145019,0.4992669999999999,-0.6923081324327269,0.15914375365788475,0.2709672188980559,-1.5,-1.5,-1.5
Normal,30.8,7.32410687763558e-15,30.8,30.8,1475.9524573482113,377.5736051617273,2102.5830602297497,0.13723053581066552,0.05424100410585856,1.0281535861287228,0.1414274825811801,0.055858809413845835,0.2143413929532847,0.382325,0.169433,0.634278,0.09111216612873037,0.013326187671862215,-0.06043952853800665,-1.4211502445853275,-1.225394918876181,-1.3973025956908283
Normal,30.8,0.0,30.8,30.8,1393.8657358163955,0.0,1393.8657358163955,0.130385,0.021482,1.237102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Normal,30.89411764705882,0.024253562503632795,30.8,30.9,1445.5322822297344,464.00621992938204,2071.700254563954,0.13507240997179343,0.04440118215172416,0.9901946992214089,0.1376153300038147,0.045630577287797354,0.24055699262642644,0.387452,0.152344,0.686279,-0.1428562530387264,0.0427899267537381,0.21699873594475222,-1.3882179636118082,-0.982681344052748,-1.4204850178566986
Normal,30.89999999999999,3.710688416924011e-15,30.9,30.9,1358.3758999329877,571.8699719776852,2169.30956881536,0.0987901472748337,0.030007878318312788,1.0341926037080005,0.10284323694662227,0.028439605236360084,0.20639819676295626,0.327392,0.107178,0.6669920000000001,0.48030731924001707,-0.8069668771435864,-0.48536998051958535,-0.9516618953619855,0.6254154405450847,-0.7368545677160121
Normal,30.899999999999995,0.0,30.9,30.9,1127.8959379413416,608.1115088459184,1920.065252569494,0.14922379660932097,0.04603319833120441,0.7711840069168319,0.03551006840398305,0.01831334544229669,0.08972360302550149,0.09814499999999998,0.057617,0.24047800000000008,0.17749224844047853,0.709524282383703,-0.2017410908539535,-1.359349538074044,-0.5440635401907015,-1.4456400567683863
Normal,30.899999999999995,0.0,30.9,30.9,1467.3537696026087,671.4234176444237,2043.0434708546384,0.10252150731188066,0.014433553266607637,0.8261328695786774,0.05965793513663264,0.014898024947772252,0.12487224873752645,0.168213,0.05249,0.3303220000000001,0.14929818680700663,-1.142375090106106,0.21725332569508551,-1.1420163413197533,1.0279294051574013,-1.464852727861022
Normal,30.899999999999995,1.0950198975068616e-14,30.9,30.9,1168.294539726656,624.5669477470077,2196.3606438176294,0.09883310130400857,0.05348046288033357,1.0750213144886454,0.09964099823665201,0.05491127362854346,0.17412434408836885,0.296386,0.189453,0.562988,0.15186430395957248,0.24989645127705754,-0.7844494346158556,-1.441590701791999,-0.8964370489424782,-0.43981801350041216
Normal,30.899999999999995,3.76822190084106e-15,30.9,30.9,1070.8657239604731,542.9394514364517,1856.9190445026768,0.0822174929568587,0.07198296260227138,1.0121859213790168,0.08017156813740836,0.07542328108158058,0.2072253915207894,0.24511699999999997,0.22705,0.5751950000000001,0.6794246803775706,0.22471218884489785,0.09506377364857566,-0.4333275913008974,-1.0598107680066897,-1.297695164490869
Normal,30.9,0.0,30.9,30.9,1348.9471878507245,517.9807003087077,2072.093572735727,0.16251593614227497,0.03749898544494238,1.1824206230416485,0.13131960887087657,0.039489234795067885,0.19870808874200366,0.321289,0.102051,0.48388699999999996,1.2729920951165017,-1.2420853050845861,-1.1465394349847071,-0.04651016907563532,-0.031795430007584446,-0.25884093259564045
Normal,30.89999999999999,1.0897679732385052e-14,30.9,30.9,1374.7593569370904,583.4128760401692,2181.291507421006,0.14027004476552268,0.030534781040927595,1.0051629192499527,0.13909498869959303,0.03035667898496223,0.18211419511374963,0.399414,0.09643499999999999,0.5930179999999999,-0.27252726011643785,0.14529535831686133,0.13349736004075496,-1.350180488949598,-1.239907493755885,-1.0041819182416454
Normal,30.89999999999999,3.697781635498623e-15,30.9,30.9,1318.5053820897806,602.6202908190745,2046.1027366883568,0.15508027019455242,0.04230786700257639,1.0341562454855502,0.1610907751015971,0.04379947301974868,0.20354660091100288,0.411133,0.13281300000000001,0.546386,0.025593256417633294,0.321153338391047,0.20492229091799796,-1.7706529884499151,-1.321645335422338,-1.4731048771580846
Normal,30.89999999999999,0.0,30.9,30.9,1215.733350970917,571.2001335297068,2123.652811099856,0.09000735828657162,0.0651073915926602,1.035341886188326,0.09439560470430236,0.06686624550521464,0.15252923299843513,0.295166,0.183838,0.3991699999999999,0.4685076270951929,0.006106013038240238,-0.4989692745813973,-0.8031709192816172,-1.359922465084747,-1.3267294301766164
Normal,30.899999999999995,0.0,30.9,30.9,1552.7672968416837,411.1609895446254,2069.744660770269,0.06502294278329765,0.05783852932518253,1.0090961795888933,0.06827190883551187,0.060966821871954804,0.1283238997835382,0.189453,0.155273,0.347901,-0.15821211128166637,-0.09961844217701277,-0.10477779849040254,-1.3699461112666547,-1.656024518420641,-1.3077977722458862
Normal,30.899999999999995,3.76822190084106e-15,30.9,30.9,1231.2536487620596,646.2894508970895,2116.976624666917,0.0602048064720196,0.07522685916390945,0.9702349519251051,0.0638499822748605,0.07954530727690841,0.17218644322724713,0.174317,0.175537,0.46875,-0.048343089482670014,0.04771848347745073,0.06736604696922317,-1.493323055528184,-1.777285770785342,-1.5272912249433104
Normal,30.89999999999999,0.0,30.9,30.9,1287.8957873600662,572.5948072535175,2180.0807052920018,0.09988321233502473,0.07393458548609035,1.0262182982254444,0.10474240041297854,0.07686411267176758,0.1539467576671174,0.30029300000000003,0.200439,0.4406739999999999,-0.22544108253037803,0.07518283091496278,-0.21602568969758879,-1.3247353213878863,-1.5253836579466364,-1.2266335635091075
Normal,30.899999999999995,0.0,30.9,30.9,1116.233867931047,551.3765616171182,2149.92917781937,0.10385014969657001,0.0656460600775096,1.0292363547127548,0.10851971102697323,0.06815026129965396,0.17306275873027482,0.307861,0.185058,0.4843749999999999,0.30586062631710353,-0.2745329182991606,-0.26922090931975373,-1.1799000534262212,-1.3603781478888117,-1.0390100434416802
Normal,30.899999999999995,0.0,30.9,30.9,1413.3690579527902,664.6936133461061,2112.557175489492,0.10756550822452335,0.06870782993880682,1.0133549066479621,0.11324586671682302,0.07241346975996785,0.16386619895312285,0.290527,0.179443,0.489502,0.007925798074631743,-0.09545026928074253,-0.0660373373330342,-1.6440017771597744,-1.6800095544385172,-1.3470813821905407
Normal,30.9,0.0,30.9,30.9,1458.3336549793053,519.7646886657722,1850.1509131420603,0.13011242761934771,0.07986050905297311,1.058055042334755,0.14060627951197627,0.0866577616737243,0.20445721096185385,0.31030199999999997,0.17968699999999999,0.47973600000000005,0.4208127281262205,-0.3603691073247642,-0.5780562790424939,-1.6616033202815035,-1.7859954539613452,-1.3220283646197981
Normal,30.899999999999988,7.354816055834102e-15,30.9,30.9,1339.689296325332,459.60196726959754,1965.151661892415,0.1010506092345151,0.0709116898745663,0.9947164097719845,0.10319249137274614,0.07269619680135235,0.1565805626729606,0.286621,0.199463,0.4709479999999999,-0.2029258608504237,0.17545848020969665,0.1074645698497987,-1.4481997165176972,-1.4452954385820982,-1.1407963250968645
Normal,30.900000000000002,3.837369354665453e-15,30.9,30.9,935.5711604553554,614.7251231565425,2036.1759124500868,0.12353497185759645,0.07906869650229115,0.992285697732477,0.13338561337429947,0.08514309977997546,0.21906604703822172,0.334229,0.18115199999999998,0.520264,-0.057554526245775554,0.16100037555312402,0.05096905802279576,-1.5026744965157182,-1.8208465691956146,-1.638142419166259
Normal,30.89999999999999,3.697781635498623e-15,30.9,30.9,1193.511760880019,611.7710442157087,2170.8818198263625,0.06392233077547495,0.052375221922056,0.9949425945124828,0.0664137495026444,0.05435146567079955,0.09815196109232473,0.230468,0.171875,0.37793,-0.03727999688785694,0.03553506040048727,0.16567858969517738,-0.6885605728000344,-1.060168522152706,-0.02840527598560172
Normal,30.899999999999995,0.0,30.9,30.9,1254.3607858044156,636.6096205053902,2044.3583452599808,0.0862839193766718,0.06693797713555438,0.9996183532659851,0.09060162100438503,0.07042612276894608,0.14465401070508438,0.258057,0.17602600000000002,0.38159199999999993,-0.15461450719831565,0.04809346625392733,0.005580215275786871,-1.3198066504112103,-1.7917273568730145,-1.580273841342232
Normal,30.899999999999995,0.0,30.9,30.9,1172.7887849511922,641.4937335798237,2006.270806524653,0.1392041850800471,0.08102374037342389,1.0393190402429373,0.14454339093404137,0.08397577634750789,0.18774984820556076,0.40673899999999996,0.19555699999999998,0.537354,0.649022134716014,-0.33929721359574,-0.3828426995833411,-0.9850719958243581,-1.726929821732815,-1.298385777745607
Normal,30.899999999999995,0.0,30.9,30.9,1347.1908981212996,422.59932697001864,2069.3007385138862,0.14112527730176477,0.06499813948875767,1.007809834543055,0.1480275284018708,0.06851381269625693,0.16322573937631416,0.418945,0.17651299999999998,0.47582999999999986,0.09498991062154108,-0.01934886269704428,-0.2119874715182174,-1.3600201849157754,-1.6044612245169128,-1.2339610447274247
Normal,30.899999999999995,0.0,30.9,30.9,1315.4078076794062,638.5604006608829,2104.1763370436847,0.1574037719706869,0.06767457503080458,1.0042308481231295,0.16507428094177617,0.07131737408888057,0.2271969758083403,0.452392,0.180176,0.6533200000000001,0.3830127580874891,-0.24876606163912646,-0.21249303550990337,-1.403183694916357,-1.5670640870551833,-1.217237380254785
Normal,30.98,0.042163702135579,30.9,31.0,1244.4052421209867,748.904346323428,2169.1086226922257,0.1404319821297841,0.05816212232544476,0.9987557435824838,0.14545718267620888,0.05946306257202402,0.18754239369735404,0.392578,0.16381800000000002,0.4799800000000001,-0.46506984895208275,0.6850739280376594,0.6237341404618245,-1.2970991784687027,-1.1242271211015051,-1.2783935850318768
Normal,31.0,0.0,31.0,31.0,1420.7208615100567,498.5391246925664,2033.1691194188609,0.12649376320242478,0.04744604251029677,1.0108507976492433,0.13290309493710487,0.04997752022159563,0.18443424791582985,0.331787,0.13281199999999999,0.4956050000000001,0.01277843059130193,-0.31830434293208576,-0.35895376098797,-1.6201634288284739,-1.4700524905740293,-1.3127758692539355
Normal,30.91428571428571,0.03585685828003233,30.9,31.0,1289.8061687307045,639.6224612384455,2193.28917562897,0.1502629031435998,0.058556775782548164,1.029623929759909,0.15358968857117483,0.05999279394445557,0.17341690629505424,0.431153,0.189454,0.46923800000000004,0.11670494814407839,-0.04403429107962986,0.0033777210591967232,-1.3954441171630947,-1.2498842935541232,-1.4944142351788072
Normal,30.98,0.042163702135579,30.9,31.0,1293.3339511988595,562.8245533616191,2039.873214840925,0.1504094885470993,0.06155202072068796,1.019358117944474,0.15837647793420728,0.06487115378827651,0.18480802220156883,0.414307,0.16430699999999998,0.4987800000000001,-0.1369859965368294,0.32175298994798673,0.22582132060636348,-1.5491399043478515,-1.5462595102323407,-1.5008378369858861
Normal,31.0,0.0,31.0,31.0,1164.6955633554303,452.54668997265645,1600.2370836655812,0.17253617210964778,0.0678669249616483,0.9794868190694298,0.19786737812210647,0.07786097690702748,0.22758104563191695,0.388672,0.166015,0.533447,0.042553847909893944,0.3919609032617166,0.10449695235301922,-1.9070800326107842,-1.4767979101704933,-1.298844149474953
Normal,31.0,0.0,31.0,31.0,1483.1212864148363,552.8139535950893,2126.0963918073658,0.16922950933342204,0.07454958212904607,0.9928865813517598,0.1756236469071701,0.07738186980438684,0.20260611382699417,0.46875,0.209961,0.547119,0.11936145950138333,-0.05741668653532175,0.0977368954872629,-1.6183698934160387,-1.6909590478280236,-1.6029078039845635
Normal,31.0,0.0,31.0,31.0,1346.2988684773725,585.8127811650089,2178.843435779584,0.184896235958692,0.06338653066883192,1.0057648088225428,0.1923887984238541,0.06570290613230718,0.21398004495453213,0.533203,0.183349,0.6147460000000001,0.04407036213363142,-0.0797129286551996,-0.12331389400229328,-1.273779833013606,-1.4675598116555644,-1.0553085484285551
Normal,31.0,0.0,31.0,31.0,1205.8402212991323,510.4653220087611,1948.990160351012,0.1743280116095804,0.06040192328270682,1.0918262679479964,0.17387248667797714,0.05807819543440263,0.161184300278439,0.399414,0.125488,0.3542489999999999,0.18523694276933572,0.1732466595451682,0.5099376894971649,-1.3881589239670376,-1.6378843513486436,-1.3076737288397267
Normal,31.0,0.0,31.0,31.0,1099.3329509324383,435.34129916771633,2128.736328527516,0.20445655779256536,0.0716878948251484,0.9794240106367462,0.21093996004295412,0.07274573524771585,0.21033355683142663,0.5625,0.18945299999999998,0.615235,-0.22069956858296588,0.22262930765164826,0.10751789300225825,-1.3774977297441398,-1.6341711290525318,-1.318413745598368
Normal,31.0,0.0,31.0,31.0,1484.4951641345856,531.2541366513799,2182.315151251118,0.21445086172971045,0.06759442478944092,1.0311133220462763,0.22078228373311626,0.06978786184858679,0.21713884857319363,0.582032,0.18920900000000002,0.6254890000000001,0.3503699595069197,-0.5064594959478622,-0.32507050427768674,-1.450127738033609,-1.2442285752242825,-1.1512953734368145
Normal,31.0,0.0,31.0,31.0,507.819926963972,0.0,507.819926963972,0.167955,0.023195,0.906536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Normal,31.0,0.0,31.0,31.0,1558.3360719097245,552.9804343558693,2198.694779690726,0.21661645843819832,0.06768449120679772,0.976426211632581,0.22245548001534818,0.06981777986539914,0.21022789820945292,0.610108,0.187011,0.6445310000000001,-0.25187965892635855,0.1447276192300445,0.10289112678894849,-1.4200261588677399,-1.6546419206963074,-1.0283787431413967
Normal,31.0,0.0,31.0,31.0,1364.7136781958636,618.071494014147,2039.705963981689,0.1976884205724166,0.07204472098692126,0.9929394688886712,0.20629733546823978,0.07458790920232476,0.20425538840210666,0.549805,0.18823299999999998,0.6398919999999999,-0.1738264538055981,-0.06214805538625069,0.09794548742902932,-1.4717600500685117,-1.77832570763863,-1.0252349998735222
Normal,31.0,0.0,31.0,31.0,1353.6569369997744,559.7245338104066,2171.7962142335955,0.17546054346098724,0.061457819229601154,1.0397372417453203,0.17783202589301958,0.0625046892528264,0.20617381494024523,0.5466310000000001,0.181153,0.6354989999999999,0.24938199386482082,-0.3671396126346176,-0.19094143594774063,-1.2694075548194903,-1.4292449847147461,-1.156421581028707
Normal,31.0,0.0,31.0,31.0,975.3759905708434,741.0018408182757,2162.0445188389504,0.1448949664515645,0.0688730892293935,0.970567803062551,0.1554059250878164,0.07238824903808629,0.19926114556029229,0.357666,0.172364,0.5339349999999999,-0.023462812187601486,-0.11070835219507681,-0.09614178924714291,-1.4941456979059142,-1.4530359964685016,-1.2325834271703808
Normal,31.0,0.0,31.0,31.0,1325.2061234294758,604.6858220695327,2005.4141396337072,0.1816970958320075,0.06536365562593416,0.9917779935183147,0.18762846283852658,0.06775700144030371,0.19686913068962592,0.560791,0.192383,0.595948,-0.04372987916902833,0.047914214601114447,-0.15097210557782736,-1.3990869880928811,-1.4467196212162172,-1.2248712346327226
Normal,31.0,0.0,31.0,31.0,1488.4639749119465,659.0257405103495,2182.7538259164944,0.14471736706560134,0.0503334513509654,1.0420701941323338,0.14697256261614122,0.051010737563445076,0.2024881275231272,0.400634,0.15625,0.60791,0.3889214002592038,-0.5777414847858756,-0.3767499814595111,-1.4014408145599808,-0.642737890118438,-0.992931241728435
Normal,31.0,0.0,31.0,31.0,983.4446485495157,531.6010174366394,1910.119488502383,0.15741343660366164,0.05659175725205041,0.9784877637954906,0.16649590596720176,0.060361391278904435,0.213153876309212,0.44409200000000004,0.17456100000000002,0.546875,-0.20289998484360247,-0.0011395386108421705,0.017944214383986242,-1.4604562619349564,-1.230312158146152,-1.4687532013263822
Normal,31.0,0.0,31.0,31.0,1452.1658687611346,551.0516188203841,2170.6578988545743,0.16930526673881116,0.07720151650064913,1.0621110547745622,0.16510083047833637,0.0777729106049767,0.19559194040934025,0.447754,0.209228,0.567139,0.7331209809013683,-0.3344923241584653,-0.7753887324771134,-0.9718260218163044,-1.3423243248914034,-0.840102320848215
Normal,31.0,0.0,31.0,31.0,932.2450425177616,497.58550924512275,1852.7138069257896,0.16855853341347035,0.07211030848521821,0.9058468068661868,0.17140130376254437,0.07646149419261088,0.18658019640787174,0.449463,0.19751000000000002,0.44409200000000004,-0.07870245519342173,0.5832217979529135,-0.08240884809815316,-1.3212395844070395,-1.1028688103721254,-1.6215262106000776
Normal,31.0,0.0,31.0,31.0,1208.658259935177,545.3607682983506,2111.328493427349,0.22544109955358313,0.07132913111114862,0.9542415213937868,0.2260412583391933,0.07013428577391007,0.2078263773713582,0.6015630000000001,0.17724600000000001,0.60376,-0.3228977350457993,0.23489837306092165,0.2814597923955468,-1.3901485226173287,-1.5649238012958335,-1.215098621671905
Normal,31.0,0.0,31.0,31.0,1244.8205168388895,639.2312022024112,2192.197892269106,0.20166623384096805,0.06124015835544516,1.0390814035527245,0.2059863993303118,0.062099786086945934,0.1855359917077786,0.56958,0.154785,0.5920409999999999,0.3891555694736056,-0.4123833160387463,-0.39549068049436853,-1.3120185987978028,-1.4615359211967949,-0.8035762889155658
Normal,31.0,0.0,31.0,31.0,1203.0520587221552,0.0,1203.0520587221552,0.315904,0.093264,0.679241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Normal,31.0,0.0,31.0,31.0,1154.3237741425653,502.7692340047992,1927.5416061591668,0.2326468853119107,0.07438363378234937,1.0114992882330005,0.24079093487322942,0.07698231753628325,0.22261206746580472,0.620117,0.196044,0.6096189999999999,0.17967467115888153,-0.21516688888120208,-0.08250439178020279,-1.6154681183851207,-1.7035578865560475,-1.5451598711629193
Normal,31.0,0.0,31.0,31.0,1185.636758595402,543.3992301763749,2045.4068272963848,0.2171079211774642,0.06496300319733277,1.0691421868025397,0.22272050108192065,0.06663115556344268,0.20842242442611372,0.629151,0.166016,0.616455,0.449477953418341,-0.6226712696433548,-0.49194549343466315,-1.1779230993527914,-1.2531609541672983,-0.9601326814672997
Normal,31.0,0.0,31.0,31.0,1374.1280116568132,578.6668291694037,2198.0879613000534,0.21690772054205448,0.06959992423666854,0.9578996852165244,0.2255851266076028,0.07155235930480093,0.1972026031321172,0.6181639999999999,0.174805,0.602295,-0.2771995868233511,0.306328888048961,0.31078975137346404,-1.3852059571835253,-1.6625472793516234,-1.1125171399330307
Normal,31.0,0.0,31.0,31.0,796.5522974304216,0.0,796.5522974304216,0.323716,0.089602,0.69218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Normal,31.0,0.0,31.0,31.0,1336.2650288995428,532.3805600384168,2068.4972857656503,0.2342810946228643,0.06894339568443086,1.0824689909684768,0.22809295612870023,0.06828801907948422,0.19343671580957902,0.639893,0.19531199999999999,0.6057130000000001,0.4507037234537209,-0.5502450484151888,-0.584757032176976,-1.2433640193997806,-1.2591945886653806,-0.8288846326194603
Normal,31.0,0.0,31.0,31.0,1232.1918795580002,484.74198136985785,1894.9479424042177,0.142611919174704,0.055792272681797074,1.0092098828856166,0.13527738106851572,0.05417388509673604,0.09691181742664771,0.42114300000000005,0.15698299999999998,0.3154300000000001,0.1888772263441602,-0.3495936871493315,-0.31491241196305575,-1.1719218906994837,-1.2631800862184994,-0.8940376451960765
Normal,31.0,0.0,31.0,31.0,1024.0294387811216,586.0843574201557,2111.609688965524,0.19399601792627083,0.07798311205238606,0.7997855216353319,0.06370483975559246,0.022553843425630524,0.07425367564495186,0.16992200000000002,0.062011000000000004,0.21264700000000003,-0.7231068832637622,0.9648929009708174,0.7457392977664329,-0.9131120284080678,-0.52613575749348,-0.7627661866871298
Normal,31.0,0.0,31.0,31.0,1129.4625425167296,563.1836400913464,2059.388416441543,0.27492359337540395,0.08448910443693645,0.7607930076832112,0.06578945494424704,0.016389249238787942,0.09212066457339768,0.193116,0.056153,0.252441,-0.9258278117973753,1.107747292911722,0.6746810486314615,-0.2673455912767455,0.5805668484699837,-1.084204052654545
Normal,31.0,0.0,31.0,31.0,1174.5460580614135,248.6657554498385,1529.5977493156386,0.24189992212276545,0.06420971895140316,1.1937166684432967,0.11326364340286299,0.02963241091194818,0.09535725809063321,0.349853,0.10424800000000001,0.29833999999999994,1.1522094653380819,-1.7524504142662278,-0.9915314374665668,0.08691443455264336,2.1611362733678376,-0.07895117399749818
Normal,31.0,0.0,31.0,31.0,488.030965014849,0.0,488.030965014849,0.174575,0.076658,1.077922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Normal,31.0,0.0,31.0,31.0,1321.1986205717267,543.8668772139572,2196.523637943847,0.23963518425686894,0.07369292915957165,0.8155701094205061,0.11621725724582666,0.03548290425901482,0.10300232443889884,0.41406200000000004,0.14233400000000002,0.35278299999999996,-1.0252209450620726,1.565582724566623,0.35116828850699794,0.2132755384258873,2.1559082834437007,-0.8478508803007743
Normal,31.0,0.0,31.0,31.0,1351.3110809662548,425.7969348454462,1966.8254918348584,0.2681050959845577,0.08413596328562477,0.7800857899730573,0.08510099905406517,0.01383832122023638,0.07149484344070635,0.22778299999999999,0.047608000000000004,0.202148,-0.5271355899282545,0.7545298752865905,-0.20498709033475718,-1.220631399258684,0.18422378374496073,-1.1986600313511617
Normal,31.0,0.0,31.0,31.0,1403.7312800757527,673.3795945301088,2005.8452325585245,0.10839064246857291,0.05106138496946591,0.9903835170206792,0.12211550927537147,0.055948602636705765,0.07693586295252684,0.23583900000000002,0.11108399999999999,0.14428699999999994,0.09329798006478497,0.0851272560641504,-0.03446173589151709,-1.8761743183200636,-1.8655852788241254,-1.9519550537076693
Normal,31.047058823529415,0.05144957554275338,31.0,31.1,1292.9614257308422,599.409631429578,2170.637388292242,0.21267041158963765,0.06953284098222094,1.1058008160652835,0.16681248569841034,0.055118777428839985,0.1160657986951798,0.5122070000000001,0.17138599999999998,0.39111300000000015,0.43006268828579974,-0.802701893100032,-0.08637302994681659,-1.0226121512126156,-0.7163140978130884,-0.9462578870825133
Normal,31.100000000000005,0.0,31.1,31.1,929.3746500991158,521.7684520965194,1668.056436832011,0.2508909326370724,0.08304687028539968,0.9445216353385453,0.2602936398698166,0.08635718038626937,0.21500792974162086,0.689697,0.19531199999999999,0.59253,-0.2174268437567683,0.19624888583030334,0.16114136255736822,-1.4360297032003413,-1.7500182600178762,-1.3349261896716231
Normal,31.1,0.0,31.1,31.1,517.2528827469012,173.91170657484886,640.2270297937018,0.24919847624935432,0.06686310812772615,1.1926847819960644,0.14932822426453748,0.02106117547764131,0.14086839873442172,0.21118200000000004,0.029784999999999992,0.19921800000000012,-9.209362424814788e-17,-1.3463462983019183e-15,0.0,-1.9999999999999998,-1.9999999999999998,-2.0
Normal,31.100000000000012,3.6868252213847854e-15,31.1,31.1,1186.026581546176,534.189977011475,2026.060853946043,0.241558892699364,0.07548866982392599,0.9670816818523803,0.24485486411525723,0.07385693777782547,0.20244036735805915,0.705322,0.1958,0.602295,-0.43902615242213655,0.5631804149772999,0.27059765313328643,-1.1755429539487756,-1.2808225718808497,-1.0812779425708092
Normal,31.042857142857144,0.05135525910131029,31.0,31.1,1333.6429069219134,533.1299083840723,2067.649410513771,0.25747676873693726,0.08127492643798578,0.9897043762389715,0.26610969843153814,0.08375122913413285,0.21966449240173044,0.7028810000000001,0.204346,0.6062010000000001,-0.09768193582765118,0.21980454614566103,0.03621819354867805,-1.5478802328781038,-1.7538682710760314,-1.4503109094961153
Normal,31.0,0.0,31.0,31.0,1602.194554623377,531.0524506987459,2106.204049772236,0.21898108341407024,0.07173238798827207,0.9520769894821531,0.223608765815654,0.07293421192409559,0.2005228851301849,0.6699219999999999,0.178467,0.6396479999999999,-0.38880108984268613,0.2783551357741408,0.3457920160716806,-1.095139973901695,-1.567528058016337,-0.755219250869946
